0.0257	0.0047703
0.0258	0.00476593
0.0259	0.00476157
0.026	0.00475721
0.0261	0.00475285
0.0262	0.0047485
0.0263	0.00474415
0.0264	0.0047398
0.0265	0.00473545
0.0266	0.0047311
0.0267	0.00472676
0.0268	0.00472242
0.0269	0.00471808
0.027	0.00471375
0.0271	0.00470942
0.0272	0.00470509
0.0273	0.00470076
0.0274	0.00469643
0.0275	0.00469211
0.0276	0.00468779
0.0277	0.00468347
0.0278	0.00467916
0.0279	0.00467484
0.028	0.00467054
0.0281	0.00466623
0.0282	0.00466192
0.0283	0.00465762
0.0284	0.00465332
0.0285	0.00464903
0.0286	0.00464473
0.0287	0.00464044
0.0288	0.00463615
0.0289	0.00463187
0.029	0.00462758
0.0291	0.0046233
0.0292	0.00461903
0.0293	0.00461475
0.0294	0.00461048
0.0295	0.00460621
0.0296	0.00460195
0.0297	0.00459768
0.0298	0.00459342
0.0299	0.00458916
0.03	0.00458491
0.0301	0.00458066
0.0302	0.00457641
0.0303	0.00457216
0.0304	0.00456792
0.0305	0.00456368
0.0306	0.00455944
0.0307	0.0045552
0.0308	0.00455097
0.0309	0.00454674
0.031	0.00454252
0.0311	0.00453829
0.0312	0.00453407
0.0313	0.00452985
0.0314	0.00452564
0.0315	0.00452143
0.0316	0.00451722
0.0317	0.00451301
0.0318	0.00450881
0.0319	0.00450461
0.032	0.00450041
0.0321	0.00449622
0.0322	0.00449203
0.0323	0.00448784
0.0324	0.00448366
0.0325	0.00447947
0.0326	0.00447529
0.0327	0.00447112
0.0328	0.00446695
0.0329	0.00446278
0.033	0.00445861
0.0331	0.00445445
0.0332	0.00445028
0.0333	0.00444613
0.0334	0.00444197
0.0335	0.00443782
0.0336	0.00443367
0.0337	0.00442953
0.0338	0.00442538
0.0339	0.00442125
0.034	0.00441711
0.0341	0.00441298
0.0342	0.00440885
0.0343	0.00440472
0.0344	0.00440059
0.0345	0.00439647
0.0346	0.00439236
0.0347	0.00438824
0.0348	0.00438413
0.0349	0.00438002
0.035	0.00437592
0.0351	0.00437181
0.0352	0.00436772
0.0353	0.00436362
0.0354	0.00435953
0.0355	0.00435544
0.0356	0.00435135
0.0357	0.00434727
0.0358	0.00434319
0.0359	0.00433911
0.036	0.00433504
0.0361	0.00433097
0.0362	0.0043269
0.0363	0.00432283
0.0364	0.00431877
0.0365	0.00431471
0.0366	0.00431066
0.0367	0.00430661
0.0368	0.00430256
0.0369	0.00429851
0.037	0.00429447
0.0371	0.00429043
0.0372	0.0042864
0.0373	0.00428236
0.0374	0.00427833
0.0375	0.00427431
0.0376	0.00427029
0.0377	0.00426627
0.0378	0.00426225
0.0379	0.00425824
0.038	0.00425423
0.0381	0.00425022
0.0382	0.00424621
0.0383	0.00424221
0.0384	0.00423822
0.0385	0.00423422
0.0386	0.00423023
0.0387	0.00422624
0.0388	0.00422226
0.0389	0.00421828
0.039	0.0042143
0.0391	0.00421032
0.0392	0.00420635
0.0393	0.00420238
0.0394	0.00419842
0.0395	0.00419446
0.0396	0.0041905
0.0397	0.00418654
0.0398	0.00418259
0.0399	0.00417864
0.04	0.00417469
0.0401	0.00417075
0.0402	0.00416681
0.0403	0.00416288
0.0404	0.00415894
0.0405	0.00415501
0.0406	0.00415109
0.0407	0.00414716
0.0408	0.00414324
0.0409	0.00413933
0.041	0.00413541
0.0411	0.0041315
0.0412	0.00412759
0.0413	0.00412369
0.0414	0.00411979
0.0415	0.00411589
0.0416	0.004112
0.0417	0.00410811
0.0418	0.00410422
0.0419	0.00410033
0.042	0.00409645
0.0421	0.00409258
0.0422	0.0040887
0.0423	0.00408483
0.0424	0.00408096
0.0425	0.0040771
0.0426	0.00407323
0.0427	0.00406938
0.0428	0.00406552
0.0429	0.00406167
0.043	0.00405782
0.0431	0.00405397
0.0432	0.00405013
0.0433	0.00404629
0.0434	0.00404246
0.0435	0.00403862
0.0436	0.00403479
0.0437	0.00403097
0.0438	0.00402715
0.0439	0.00402333
0.044	0.00401951
0.0441	0.0040157
0.0442	0.00401189
0.0443	0.00400808
0.0444	0.00400428
0.0445	0.00400048
0.0446	0.00399668
0.0447	0.00399289
0.0448	0.0039891
0.0449	0.00398531
0.045	0.00398152
0.0451	0.00397774
0.0452	0.00397397
0.0453	0.00397019
0.0454	0.00396642
0.0455	0.00396265
0.0456	0.00395889
0.0457	0.00395513
