0	0	0
0.01	0.00162784	0.00161385
0.02	0.00325408	0.00322611
0.03	0.00487711	0.00483517
0.04	0.00649532	0.00643944
0.05	0.00810712	0.00803732
0.06	0.00971092	0.00962725
0.07	0.0113051	0.0112076
0.08	0.0128882	0.0127769
0.09	0.0144585	0.0143335
0.1	0.0160146	0.0158759
0.11	0.0175549	0.0174026
0.12	0.0190778	0.0189121
0.13	0.0205819	0.0204028
0.14	0.0220658	0.0218733
0.15	0.0235278	0.0233221
0.16	0.0249666	0.0247478
0.17	0.0263808	0.026149
0.18	0.0277689	0.0275243
0.19	0.0291296	0.0288723
0.2	0.0304616	0.0301917
0.21	0.0317635	0.0314812
0.22	0.0330341	0.0327394
0.23	0.0342721	0.0339653
0.24	0.0354762	0.0351575
0.25	0.0366454	0.0363149
0.26	0.0377784	0.0374362
0.27	0.038874	0.0385205
0.28	0.0399314	0.0395666
0.29	0.0409493	0.0405736
0.3	0.0419268	0.0415403
0.31	0.0428629	0.0424658
0.32	0.0437568	0.0433493
0.33	0.0446074	0.0441898
0.34	0.0454141	0.0449866
0.35	0.0461759	0.0457387
0.36	0.0468921	0.0464456
0.37	0.0475621	0.0471064
0.38	0.0481851	0.0477206
0.39	0.0487606	0.0482874
0.4	0.0492879	0.0488065
0.41	0.0497666	0.0492771
0.42	0.0501962	0.049699
0.43	0.0505763	0.0500716
0.44	0.0509064	0.0503945
0.45	0.0511863	0.0506676
0.46	0.0514157	0.0508904
0.47	0.0515944	0.0510629
0.48	0.0517221	0.0511847
0.49	0.0517988	0.0512558
0.5	0.0518244	0.0512761
0.51	0.0517988	0.0512457
0.52	0.0517221	0.0511644
0.53	0.0515944	0.0510324
0.54	0.0514157	0.0508499
0.55	0.0511863	0.050617
0.56	0.0509064	0.050334
0.57	0.0505763	0.0500011
0.58	0.0501962	0.0496186
0.59	0.0497666	0.0491869
0.6	0.0492879	0.0487066
0.61	0.0487606	0.048178
0.62	0.0481851	0.0476016
0.63	0.0475621	0.0469781
0.64	0.0468921	0.046308
0.65	0.0461759	0.045592
0.66	0.0454141	0.0448309
0.67	0.0446074	0.0440253
0.68	0.0437568	0.0431761
0.69	0.0428629	0.0422842
0.7	0.0419268	0.0413503
0.71	0.0409493	0.0403755
0.72	0.0399314	0.0393607
0.73	0.038874	0.0383068
0.74	0.0377784	0.037215
0.75	0.0366454	0.0360864
0.76	0.0354762	0.034922
0.77	0.0342721	0.0337229
0.78	0.0330341	0.0324905
0.79	0.0317635	0.0312259
0.8	0.0304616	0.0299303
0.81	0.0291296	0.0286051
0.82	0.0277689	0.0272515
0.83	0.0263808	0.0258709
0.84	0.0249666	0.0244647
0.85	0.0235278	0.0230343
0.86	0.0220658	0.021581
0.87	0.0205819	0.0201064
0.88	0.0190778	0.0186118
0.89	0.0175549	0.0170988
0.9	0.0160146	0.0155688
0.91	0.0144585	0.0140235
0.92	0.0128882	0.0124642
0.93	0.0113051	0.0108926
0.94	0.00971092	0.00931014
0.95	0.00810712	0.00771849
0.96	0.00649532	0.0061192
0.97	0.00487711	0.00451385
0.98	0.00325408	0.00290402
0.99	0.00162784	0.00129132
1	-1.08727e-16	0
