0	0	0
0.01	0.0284868	0.028487
0.02	0.0569455	0.056946
0.03	0.085348	0.0853487
0.04	0.113666	0.113667
0.05	0.141872	0.141874
0.06	0.169938	0.16994
0.07	0.197837	0.197838
0.08	0.22554	0.225542
0.09	0.253021	0.253023
0.1	0.280251	0.280254
0.11	0.307206	0.307208
0.12	0.333857	0.33386
0.13	0.360178	0.360181
0.14	0.386145	0.386148
0.15	0.41173	0.411733
0.16	0.436909	0.436912
0.17	0.461656	0.46166
0.18	0.485948	0.485952
0.19	0.509761	0.509765
0.2	0.53307	0.533074
0.21	0.555853	0.555858
0.22	0.578088	0.578093
0.23	0.599752	0.599757
0.24	0.620824	0.620829
0.25	0.641284	0.641289
0.26	0.661111	0.661116
0.27	0.680285	0.680291
0.28	0.698788	0.698794
0.29	0.716602	0.716607
0.3	0.733708	0.733714
0.31	0.75009	0.750096
0.32	0.765732	0.765738
0.33	0.780618	0.780624
0.34	0.794734	0.79474
0.35	0.808065	0.808072
0.36	0.820599	0.820606
0.37	0.832323	0.83233
0.38	0.843226	0.843233
0.39	0.853297	0.853303
0.4	0.862525	0.862532
0.41	0.870903	0.870909
0.42	0.87842	0.878427
0.43	0.885071	0.885078
0.44	0.890849	0.890855
0.45	0.895747	0.895754
0.46	0.899761	0.899768
0.47	0.902888	0.902894
0.48	0.905123	0.905129
0.49	0.906465	0.906471
0.5	0.906913	0.906917
0.51	0.906465	0.906469
0.52	0.905123	0.905126
0.53	0.902888	0.902889
0.54	0.899761	0.899762
0.55	0.895747	0.895745
0.56	0.890849	0.890844
0.57	0.885071	0.885064
0.58	0.87842	0.878409
0.59	0.870903	0.870886
0.6	0.862525	0.862503
0.61	0.853297	0.853267
0.62	0.843226	0.843188
0.63	0.832323	0.832275
0.64	0.820599	0.820538
0.65	0.808065	0.807989
0.66	0.794734	0.79464
0.67	0.780618	0.780503
0.68	0.765732	0.765591
0.69	0.75009	0.74992
0.7	0.733708	0.733504
0.71	0.716602	0.716358
0.72	0.698788	0.698499
0.73	0.680285	0.679944
0.74	0.661111	0.660709
0.75	0.641284	0.640814
0.76	0.620824	0.620277
0.77	0.599752	0.599118
0.78	0.578088	0.577356
0.79	0.555853	0.555013
0.8	0.53307	0.53211
0.81	0.509761	0.508668
0.82	0.485948	0.48471
0.83	0.461656	0.46026
0.84	0.436909	0.435341
0.85	0.41173	0.409976
0.86	0.386145	0.384192
0.87	0.360178	0.358014
0.88	0.333857	0.331467
0.89	0.307206	0.304577
0.9	0.280251	0.277373
0.91	0.253021	0.249881
0.92	0.22554	0.22213
0.93	0.197837	0.194147
0.94	0.169938	0.165962
0.95	0.141872	0.137603
0.96	0.113666	0.1091
0.97	0.085348	0.0804833
0.98	0.0569455	0.051782
0.99	0.0284868	0.0230263
1	-1.90269e-15	0
